subject,model,test_trial,test_condition,window_s,n_windows,n_correct,accuracy,auc
09,eog_ts,1,MovingTargetNoise,30,18,10,0.5555555555555556,0.6666666666666667
09,eog_ts,1,MovingTargetNoise,60,8,4,0.5,0.75
09,eog_ts,2,NoVisuals,1,596,470,0.7885906040268457,0.8542520607179855
09,eog_ts,2,NoVisuals,2,298,256,0.8590604026845637,0.912616548804108
09,eog_ts,2,NoVisuals,5,118,107,0.9067796610169492,0.9525998276357368
09,eog_ts,2,NoVisuals,10,58,53,0.9137931034482759,0.9762187871581451
09,eog_ts,2,NoVisuals,30,18,17,0.9444444444444444,1.0
09,eog_ts,2,NoVisuals,60,8,8,1.0,1.0
09,eog_ts,3,FixedVideo,1,596,379,0.6359060402684564,0.6937637944236746
09,eog_ts,3,FixedVideo,2,298,194,0.6510067114093959,0.7228953650736454
09,eog_ts,3,FixedVideo,5,118,71,0.6016949152542372,0.7443263430048837
09,eog_ts,3,FixedVideo,10,58,38,0.6551724137931034,0.7717003567181925
09,eog_ts,3,FixedVideo,30,18,12,0.6666666666666666,0.8765432098765432
09,eog_ts,3,FixedVideo,60,8,6,0.75,0.875
09,eog_ts,4,MovingTargetNoise,1,596,341,0.5721476510067114,0.6626052880500878
09,eog_ts,4,MovingTargetNoise,2,298,183,0.6140939597315436,0.7002387279852259
09,eog_ts,4,MovingTargetNoise,5,118,72,0.6101694915254238,0.7110025854639471
09,eog_ts,4,MovingTargetNoise,10,58,43,0.7413793103448276,0.8085612366230678
09,eog_ts,4,MovingTargetNoise,30,18,15,0.8333333333333334,0.9382716049382717
09,eog_ts,4,MovingTargetNoise,60,8,8,1.0,1.0
09,eog_ts,5,MovingVideo,1,596,213,0.3573825503355705,0.364521868384307
09,eog_ts,5,MovingVideo,2,298,98,0.3288590604026846,0.3372821044097113
09,eog_ts,5,MovingVideo,5,118,38,0.3220338983050847,0.28468830795748346
09,eog_ts,5,MovingVideo,10,58,14,0.2413793103448276,0.24256837098692036
09,eog_ts,5,MovingVideo,30,18,3,0.16666666666666666,0.14814814814814817
09,eog_ts,5,MovingVideo,60,8,1,0.125,0.25
09,eog_ts,6,NoVisuals,1,596,358,0.6006711409395973,0.6275055177694698
09,eog_ts,6,NoVisuals,2,298,177,0.5939597315436241,0.651637313634521
09,eog_ts,6,NoVisuals,5,118,71,0.6016949152542372,0.6618787704682563
09,eog_ts,6,NoVisuals,10,58,36,0.6206896551724138,0.713436385255648
09,eog_ts,6,NoVisuals,30,18,11,0.6111111111111112,0.7901234567901234
09,eog_ts,6,NoVisuals,60,8,4,0.5,0.875
09,eog_ts,7,FixedVideo,1,596,280,0.4697986577181208,0.46099274807441104
09,eog_ts,7,FixedVideo,2,298,136,0.4563758389261745,0.4532678708166299
09,eog_ts,7,FixedVideo,5,118,56,0.4745762711864407,0.4085033036483769
09,eog_ts,7,FixedVideo,10,58,30,0.5172413793103449,0.42211652794292515
09,eog_ts,7,FixedVideo,30,18,8,0.4444444444444444,0.28395061728395066
09,eog_ts,7,FixedVideo,60,8,2,0.25,0.125
09,eeg_csp,0,MovingVideo,1,596,357,0.5989932885906041,0.7899193730012162
09,eeg_csp,0,MovingVideo,2,298,176,0.5906040268456376,0.7944236746092518
09,eeg_csp,0,MovingVideo,5,118,70,0.5932203389830508,0.8316575696638897
09,eeg_csp,0,MovingVideo,10,58,36,0.6206896551724138,0.8561236623067776
09,eeg_csp,0,MovingVideo,30,18,12,0.6666666666666666,0.9753086419753085
09,eeg_csp,0,MovingVideo,60,8,5,0.625,1.0
09,eeg_csp,1,MovingTargetNoise,1,596,496,0.8322147651006712,0.8754673212918337
09,eeg_csp,1,MovingTargetNoise,2,298,240,0.8053691275167785,0.8650961668393315
09,eeg_csp,1,MovingTargetNoise,5,118,81,0.6864406779661016,0.7747773628267739
09,eeg_csp,1,MovingTargetNoise,10,58,39,0.6724137931034483,0.8168846611177171
09,eeg_csp,1,MovingTargetNoise,30,18,14,0.7777777777777778,0.8888888888888888
09,eeg_csp,1,MovingTargetNoise,60,8,7,0.875,1.0
09,eeg_csp,2,NoVisuals,1,596,366,0.6140939597315436,0.6631232827350119
09,eeg_csp,2,NoVisuals,2,298,189,0.6342281879194631,0.654159722535021
09,eeg_csp,2,NoVisuals,5,118,69,0.5847457627118644,0.6581442114334961
09,eeg_csp,2,NoVisuals,10,58,34,0.5862068965517241,0.6444708680142687
09,eeg_csp,2,NoVisuals,30,18,10,0.5555555555555556,0.7901234567901234
09,eeg_csp,2,NoVisuals,60,8,4,0.5,0.8125
09,eeg_csp,3,FixedVideo,1,596,343,0.575503355704698,0.7842664744831314
09,eeg_csp,3,FixedVideo,2,298,180,0.6040268456375839,0.7707760911670646
09,eeg_csp,3,FixedVideo,5,118,70,0.5932203389830508,0.7842573972996265
09,eeg_csp,3,FixedVideo,10,58,35,0.603448275862069,0.8573127229488704
09,eeg_csp,3,FixedVideo,30,18,10,0.5555555555555556,1.0
09,eeg_csp,3,FixedVideo,60,8,5,0.625,1.0
09,eeg_csp,4,MovingTargetNoise,1,596,319,0.535234899328859,0.5313386784379082
09,eeg_csp,4,MovingTargetNoise,2,298,158,0.5302013422818792,0.5534435385793433
09,eeg_csp,4,MovingTargetNoise,5,118,67,0.5677966101694916,0.5621947716173513
09,eeg_csp,4,MovingTargetNoise,10,58,34,0.5862068965517241,0.573127229488704
09,eeg_csp,4,MovingTargetNoise,30,18,10,0.5555555555555556,0.5802469135802469
09,eeg_csp,4,MovingTargetNoise,60,8,6,0.75,0.8125
09,eeg_csp,5,MovingVideo,1,596,307,0.5151006711409396,0.48763569208594204
09,eeg_csp,5,MovingVideo,2,298,149,0.5,0.46254673212918335
09,eeg_csp,5,MovingVideo,5,118,52,0.4406779661016949,0.4082160298764722
09,eeg_csp,5,MovingVideo,10,58,24,0.41379310344827586,0.40309155766944116
09,eeg_csp,5,MovingVideo,30,18,6,0.3333333333333333,0.33333333333333337
09,eeg_csp,5,MovingVideo,60,8,2,0.25,0.3125
09,eeg_csp,6,NoVisuals,1,596,301,0.5050335570469798,0.6046912301247691
09,eeg_csp,6,NoVisuals,2,298,145,0.4865771812080537,0.5742984550245485
09,eeg_csp,6,NoVisuals,5,118,57,0.4830508474576271,0.6035621947716174
09,eeg_csp,6,NoVisuals,10,58,27,0.46551724137931033,0.6147443519619501
09,eeg_csp,6,NoVisuals,30,18,8,0.4444444444444444,0.728395061728395
09,eeg_csp,6,NoVisuals,60,8,4,0.5,0.6875
09,eeg_csp,7,FixedVideo,1,596,286,0.4798657718120805,0.48572136390252696
09,eeg_csp,7,FixedVideo,2,298,141,0.47315436241610737,0.4679518940588261
09,eeg_csp,7,FixedVideo,5,118,59,0.5,0.46768170066072967
09,eeg_csp,7,FixedVideo,10,58,28,0.4827586206896552,0.4482758620689656
09,eeg_csp,7,FixedVideo,30,18,8,0.4444444444444444,0.5061728395061729
09,eeg_csp,7,FixedVideo,60,8,4,0.5,0.625
09,eeg_ts,0,MovingVideo,1,596,389,0.6526845637583892,0.7043714247105987
09,eeg_ts,0,MovingVideo,2,298,213,0.714765100671141,0.7505517769469843
09,eeg_ts,0,MovingVideo,5,118,90,0.7627118644067796,0.8193047974719908
09,eeg_ts,0,MovingVideo,10,58,45,0.7758620689655172,0.8834720570749108
09,eeg_ts,0,MovingVideo,30,18,16,0.8888888888888888,0.9753086419753085
09,eeg_ts,0,MovingVideo,60,8,7,0.875,1.0
09,eeg_ts,1,MovingTargetNoise,1,596,407,0.6828859060402684,0.7423989910364398
09,eeg_ts,1,MovingTargetNoise,2,298,194,0.6510067114093959,0.694067834782217
09,eeg_ts,1,MovingTargetNoise,5,118,78,0.6610169491525424,0.6834243033611032
09,eeg_ts,1,MovingTargetNoise,10,58,35,0.603448275862069,0.6979785969084423
09,eeg_ts,1,MovingTargetNoise,30,18,12,0.6666666666666666,0.7283950617283951
09,eeg_ts,1,MovingTargetNoise,60,8,7,0.875,1.0
09,eeg_ts,2,NoVisuals,1,596,379,0.6359060402684564,0.7078735192108464
09,eeg_ts,2,NoVisuals,2,298,196,0.6577181208053692,0.7322192694022792
09,eeg_ts,2,NoVisuals,5,118,72,0.6101694915254238,0.7064062051134732
09,eeg_ts,2,NoVisuals,10,58,39,0.6724137931034483,0.7621878715814506
09,eeg_ts,2,NoVisuals,30,18,13,0.7222222222222222,0.9135802469135803
09,eeg_ts,2,NoVisuals,60,8,5,0.625,1.0
09,eeg_ts,3,FixedVideo,1,596,327,0.5486577181208053,0.6008625737579388
09,eeg_ts,3,FixedVideo,2,298,167,0.5604026845637584,0.6083960181973784
09,eeg_ts,3,FixedVideo,5,118,66,0.559322033898305,0.5949439816144786
09,eeg_ts,3,FixedVideo,10,58,34,0.5862068965517241,0.6444708680142687
09,eeg_ts,3,FixedVideo,30,18,10,0.5555555555555556,0.7037037037037037
09,eeg_ts,3,FixedVideo,60,8,4,0.5,0.75
09,eeg_ts,4,MovingTargetNoise,1,596,348,0.5838926174496645,0.5971465249313094
09,eeg_ts,4,MovingTargetNoise,2,298,164,0.5503355704697986,0.5583081843160218
09,eeg_ts,4,MovingTargetNoise,5,118,59,0.5,0.5205400746911807
09,eeg_ts,4,MovingTargetNoise,10,58,32,0.5517241379310345,0.4839476813317479
09,eeg_ts,4,MovingTargetNoise,30,18,10,0.5555555555555556,0.48148148148148145
09,eeg_ts,4,MovingTargetNoise,60,8,4,0.5,0.5625
09,eeg_ts,5,MovingVideo,1,596,343,0.575503355704698,0.5914260618891042
09,eeg_ts,5,MovingVideo,2,298,156,0.5234899328859061,0.5455159677492005
09,eeg_ts,5,MovingVideo,5,118,66,0.559322033898305,0.6009767308244757
09,eeg_ts,5,MovingVideo,10,58,34,0.5862068965517241,0.6302021403091558
09,eeg_ts,5,MovingVideo,30,18,11,0.6111111111111112,0.6790123456790124
09,eeg_ts,5,MovingVideo,60,8,6,0.75,0.75
09,eeg_ts,6,NoVisuals,1,596,330,0.5536912751677853,0.5910882392685014
09,eeg_ts,6,NoVisuals,2,298,161,0.540268456375839,0.5611458943290842
09,eeg_ts,6,NoVisuals,5,118,58,0.4915254237288136,0.5150818730249929
09,eeg_ts,6,NoVisuals,10,58,29,0.5,0.5041617122473246
09,eeg_ts,6,NoVisuals,30,18,10,0.5555555555555556,0.45679012345679015
09,eeg_ts,6,NoVisuals,60,8,3,0.375,0.375
09,eeg_ts,7,FixedVideo,1,596,306,0.5134228187919463,0.513006170893203
09,eeg_ts,7,FixedVideo,2,298,137,0.4597315436241611,0.47601459393721
09,eeg_ts,7,FixedVideo,5,118,65,0.5508474576271186,0.49267451881643204
09,eeg_ts,7,FixedVideo,10,58,32,0.5517241379310345,0.5124851367419738
09,eeg_ts,7,FixedVideo,30,18,9,0.5,0.5679012345679012
09,eeg_ts,7,FixedVideo,60,8,4,0.5,0.4375
09,eeg_eogreg_ts,0,MovingVideo,1,596,397,0.6661073825503355,0.7194157920814378
09,eeg_eogreg_ts,0,MovingVideo,2,298,196,0.6577181208053692,0.7273095806495202
09,eeg_eogreg_ts,0,MovingVideo,5,118,83,0.7033898305084746,0.7655846021258258
09,eeg_eogreg_ts,0,MovingVideo,10,58,45,0.7758620689655172,0.8501783590963139
09,eeg_eogreg_ts,0,MovingVideo,30,18,14,0.7777777777777778,0.9259259259259259
09,eeg_eogreg_ts,0,MovingVideo,60,8,8,1.0,1.0
09,eeg_eogreg_ts,1,MovingTargetNoise,1,596,417,0.6996644295302014,0.7598756812756183
09,eeg_eogreg_ts,1,MovingTargetNoise,2,298,188,0.6308724832214765,0.6910049096887527
09,eeg_eogreg_ts,1,MovingTargetNoise,5,118,79,0.6694915254237288,0.691180695202528
09,eeg_eogreg_ts,1,MovingTargetNoise,10,58,38,0.6551724137931034,0.7407847800237812
09,eeg_eogreg_ts,1,MovingTargetNoise,30,18,12,0.6666666666666666,0.7530864197530864
09,eeg_eogreg_ts,1,MovingTargetNoise,60,8,7,0.875,0.9375
09,eeg_eogreg_ts,2,NoVisuals,1,596,351,0.5889261744966443,0.6514796630782398
09,eeg_eogreg_ts,2,NoVisuals,2,298,175,0.587248322147651,0.6228998693752534
09,eeg_eogreg_ts,2,NoVisuals,5,118,65,0.5508474576271186,0.5713875323182994
09,eeg_eogreg_ts,2,NoVisuals,10,58,32,0.5517241379310345,0.6099881093935791
09,eeg_eogreg_ts,2,NoVisuals,30,18,10,0.5555555555555556,0.8271604938271605
09,eeg_eogreg_ts,2,NoVisuals,60,8,5,0.625,0.9375
09,eeg_eogreg_ts,3,FixedVideo,1,596,314,0.5268456375838926,0.5433539029773433
09,eeg_eogreg_ts,3,FixedVideo,2,298,159,0.5335570469798657,0.5475879464888969
09,eeg_eogreg_ts,3,FixedVideo,5,118,59,0.5,0.5188164320597529
09,eeg_eogreg_ts,3,FixedVideo,10,58,29,0.5,0.5481569560047563
09,eeg_eogreg_ts,3,FixedVideo,30,18,9,0.5,0.5679012345679013
09,eeg_eogreg_ts,3,FixedVideo,60,8,4,0.5,0.5625
09,eeg_eogreg_ts,4,MovingTargetNoise,1,596,322,0.540268456375839,0.554175487590649
09,eeg_eogreg_ts,4,MovingTargetNoise,2,298,153,0.5134228187919463,0.5069591459844152
09,eeg_eogreg_ts,4,MovingTargetNoise,5,118,62,0.5254237288135594,0.5498419994254524
09,eeg_eogreg_ts,4,MovingTargetNoise,10,58,34,0.5862068965517241,0.582639714625446
09,eeg_eogreg_ts,4,MovingTargetNoise,30,18,11,0.6111111111111112,0.6049382716049383
09,eeg_eogreg_ts,4,MovingTargetNoise,60,8,4,0.5,0.625
09,eeg_eogreg_ts,5,MovingVideo,1,596,330,0.5536912751677853,0.5748614927255529
09,eeg_eogreg_ts,5,MovingVideo,2,298,157,0.5268456375838926,0.5455610107652809
09,eeg_eogreg_ts,5,MovingVideo,5,118,58,0.4915254237288136,0.5351910370583166
09,eeg_eogreg_ts,5,MovingVideo,10,58,27,0.46551724137931033,0.5457788347205708
09,eeg_eogreg_ts,5,MovingVideo,30,18,10,0.5555555555555556,0.5925925925925926
09,eeg_eogreg_ts,5,MovingVideo,60,8,4,0.5,0.625
09,eeg_eogreg_ts,6,NoVisuals,1,596,323,0.5419463087248322,0.5830931039142381
09,eeg_eogreg_ts,6,NoVisuals,2,298,154,0.5167785234899329,0.5588937435250665
09,eeg_eogreg_ts,6,NoVisuals,5,118,56,0.4745762711864407,0.453605285837403
09,eeg_eogreg_ts,6,NoVisuals,10,58,26,0.4482758620689655,0.43995243757431635
09,eeg_eogreg_ts,6,NoVisuals,30,18,6,0.3333333333333333,0.4074074074074074
09,eeg_eogreg_ts,6,NoVisuals,60,8,3,0.375,0.0
09,eeg_eogreg_ts,7,FixedVideo,1,596,315,0.5285234899328859,0.5247623980901761
09,eeg_eogreg_ts,7,FixedVideo,2,298,152,0.5100671140939598,0.49493266069095987
09,eeg_eogreg_ts,7,FixedVideo,5,118,60,0.5084745762711864,0.5044527434645216
09,eeg_eogreg_ts,7,FixedVideo,10,58,31,0.5344827586206896,0.4982164090368609
09,eeg_eogreg_ts,7,FixedVideo,30,18,10,0.5555555555555556,0.5555555555555556
09,eeg_eogreg_ts,7,FixedVideo,60,8,5,0.625,0.625
09,eeg_post_ts,0,MovingVideo,1,596,398,0.6677852348993288,0.7493356155128148
09,eeg_post_ts,0,MovingVideo,2,298,198,0.6644295302013423,0.7096527183460206
09,eeg_post_ts,0,MovingVideo,5,118,78,0.6610169491525424,0.7265153691467969
09,eeg_post_ts,0,MovingVideo,10,58,43,0.7413793103448276,0.7907253269916765
09,eeg_post_ts,0,MovingVideo,30,18,17,0.9444444444444444,0.9629629629629629
09,eeg_post_ts,0,MovingVideo,60,8,8,1.0,1.0
09,eeg_post_ts,1,MovingTargetNoise,1,596,264,0.4429530201342282,0.43632043601639564
09,eeg_post_ts,1,MovingTargetNoise,2,298,128,0.42953020134228187,0.42453042655736223
09,eeg_post_ts,1,MovingTargetNoise,5,118,55,0.4661016949152542,0.4288997414536053
09,eeg_post_ts,1,MovingTargetNoise,10,58,23,0.39655172413793105,0.41141498216409034
09,eeg_post_ts,1,MovingTargetNoise,30,18,9,0.5,0.3580246913580247
09,eeg_post_ts,1,MovingTargetNoise,60,8,3,0.375,0.3125
09,eeg_post_ts,2,NoVisuals,1,596,379,0.6359060402684564,0.7171636412774199
09,eeg_post_ts,2,NoVisuals,2,298,180,0.6040268456375839,0.7109139227962703
09,eeg_post_ts,2,NoVisuals,5,118,69,0.5847457627118644,0.6696351623096811
09,eeg_post_ts,2,NoVisuals,10,58,36,0.6206896551724138,0.7074910820451843
09,eeg_post_ts,2,NoVisuals,30,18,12,0.6666666666666666,0.8765432098765431
09,eeg_post_ts,2,NoVisuals,60,8,5,0.625,0.9375
09,eeg_post_ts,3,FixedVideo,1,596,291,0.48825503355704697,0.4780190081527859
09,eeg_post_ts,3,FixedVideo,2,298,138,0.46308724832214765,0.4575920003603441
09,eeg_post_ts,3,FixedVideo,5,118,52,0.4406779661016949,0.4547543809250215
09,eeg_post_ts,3,FixedVideo,10,58,21,0.3620689655172414,0.4244946492271106
09,eeg_post_ts,3,FixedVideo,30,18,6,0.3333333333333333,0.40740740740740744
09,eeg_post_ts,3,FixedVideo,60,8,3,0.375,0.1875
09,eeg_post_ts,4,MovingTargetNoise,1,596,311,0.5218120805369127,0.5345254718255934
09,eeg_post_ts,4,MovingTargetNoise,2,298,150,0.5033557046979866,0.5444799783793522
09,eeg_post_ts,4,MovingTargetNoise,5,118,62,0.5254237288135594,0.5754093651249641
09,eeg_post_ts,4,MovingTargetNoise,10,58,28,0.4827586206896552,0.5969084423305588
09,eeg_post_ts,4,MovingTargetNoise,30,18,7,0.3888888888888889,0.5555555555555556
09,eeg_post_ts,4,MovingTargetNoise,60,8,4,0.5,0.6875
09,eeg_post_ts,5,MovingVideo,1,596,316,0.5302013422818792,0.562880050448178
09,eeg_post_ts,5,MovingVideo,2,298,162,0.5436241610738255,0.5622719697310932
09,eeg_post_ts,5,MovingVideo,5,118,58,0.4915254237288136,0.5285837403045102
09,eeg_post_ts,5,MovingVideo,10,58,32,0.5517241379310345,0.5695600475624257
09,eeg_post_ts,5,MovingVideo,30,18,9,0.5,0.5308641975308642
09,eeg_post_ts,5,MovingVideo,60,8,4,0.5,0.75
09,eeg_post_ts,6,NoVisuals,1,596,377,0.6325503355704698,0.6783590829241926
09,eeg_post_ts,6,NoVisuals,2,298,183,0.6140939597315436,0.6488896896536193
09,eeg_post_ts,6,NoVisuals,5,118,63,0.5338983050847458,0.5199655271473714
09,eeg_post_ts,6,NoVisuals,10,58,32,0.5517241379310345,0.5338882282996433
09,eeg_post_ts,6,NoVisuals,30,18,11,0.6111111111111112,0.6049382716049383
09,eeg_post_ts,6,NoVisuals,60,8,5,0.625,0.5
09,eeg_post_ts,7,FixedVideo,1,596,284,0.47651006711409394,0.4835480383766497
09,eeg_post_ts,7,FixedVideo,2,298,145,0.4865771812080537,0.475879464888969
09,eeg_post_ts,7,FixedVideo,5,118,55,0.4661016949152542,0.45820166618787705
09,eeg_post_ts,7,FixedVideo,10,58,26,0.4482758620689655,0.46135552913198574
09,eeg_post_ts,7,FixedVideo,30,18,8,0.4444444444444444,0.4074074074074074
09,eeg_post_ts,7,FixedVideo,60,8,4,0.5,0.4375
09,eeg_alpha_ts,0,MovingVideo,1,596,312,0.5234899328859061,0.546585739381109
09,eeg_alpha_ts,0,MovingVideo,2,298,140,0.4697986577181208,0.5161929642808882
09,eeg_alpha_ts,0,MovingVideo,5,118,60,0.5084745762711864,0.4909508761850043
09,eeg_alpha_ts,0,MovingVideo,10,58,29,0.5,0.46848989298454224
09,eeg_alpha_ts,0,MovingVideo,30,18,12,0.6666666666666666,0.5432098765432098
09,eeg_alpha_ts,0,MovingVideo,60,8,4,0.5,0.6875
09,eeg_alpha_ts,1,MovingTargetNoise,1,596,332,0.5570469798657718,0.5642763839466691
09,eeg_alpha_ts,1,MovingTargetNoise,2,298,161,0.540268456375839,0.5799738750506733
09,eeg_alpha_ts,1,MovingTargetNoise,5,118,64,0.5423728813559322,0.5800057454754382
09,eeg_alpha_ts,1,MovingTargetNoise,10,58,32,0.5517241379310345,0.5945303210463734
09,eeg_alpha_ts,1,MovingTargetNoise,30,18,12,0.6666666666666666,0.7654320987654321
09,eeg_alpha_ts,1,MovingTargetNoise,60,8,6,0.75,0.9375
09,eeg_alpha_ts,2,NoVisuals,1,596,300,0.5033557046979866,0.4823543984505203
09,eeg_alpha_ts,2,NoVisuals,2,298,150,0.5033557046979866,0.4793928201432368
09,eeg_alpha_ts,2,NoVisuals,5,118,62,0.5254237288135594,0.49841999425452455
09,eeg_alpha_ts,2,NoVisuals,10,58,30,0.5172413793103449,0.48989298454221164
09,eeg_alpha_ts,2,NoVisuals,30,18,11,0.6111111111111112,0.5308641975308642
09,eeg_alpha_ts,2,NoVisuals,60,8,5,0.625,0.5
09,eeg_alpha_ts,3,FixedVideo,1,596,306,0.5134228187919463,0.5198977523534976
09,eeg_alpha_ts,3,FixedVideo,2,298,170,0.5704697986577181,0.5324985361019774
09,eeg_alpha_ts,3,FixedVideo,5,118,66,0.559322033898305,0.5354783108302211
09,eeg_alpha_ts,3,FixedVideo,10,58,36,0.6206896551724138,0.5374554102259216
09,eeg_alpha_ts,3,FixedVideo,30,18,11,0.6111111111111112,0.4814814814814815
09,eeg_alpha_ts,3,FixedVideo,60,8,6,0.75,0.625
09,eeg_alpha_ts,4,MovingTargetNoise,1,596,318,0.5335570469798657,0.5176005585333994
09,eeg_alpha_ts,4,MovingTargetNoise,2,298,149,0.5,0.4788072609341921
09,eeg_alpha_ts,4,MovingTargetNoise,5,118,66,0.559322033898305,0.5374892272335535
09,eeg_alpha_ts,4,MovingTargetNoise,10,58,34,0.5862068965517241,0.5707491082045184
09,eeg_alpha_ts,4,MovingTargetNoise,30,18,11,0.6111111111111112,0.654320987654321
09,eeg_alpha_ts,4,MovingTargetNoise,60,8,5,0.625,0.6875
09,eeg_alpha_ts,5,MovingVideo,1,596,289,0.4848993288590604,0.490034232692221
09,eeg_alpha_ts,5,MovingVideo,2,298,149,0.5,0.4766902391784154
09,eeg_alpha_ts,5,MovingVideo,5,118,53,0.4491525423728814,0.4320597529445562
09,eeg_alpha_ts,5,MovingVideo,10,58,28,0.4827586206896552,0.40190249702734837
09,eeg_alpha_ts,5,MovingVideo,30,18,9,0.5,0.39506172839506176
09,eeg_alpha_ts,5,MovingVideo,60,8,3,0.375,0.375
09,eeg_alpha_ts,6,NoVisuals,1,596,301,0.5050335570469798,0.528016756001982
09,eeg_alpha_ts,6,NoVisuals,2,298,166,0.5570469798657718,0.5634430881491824
09,eeg_alpha_ts,6,NoVisuals,5,118,63,0.5338983050847458,0.5004309106578569
09,eeg_alpha_ts,6,NoVisuals,10,58,29,0.5,0.5101070154577884
09,eeg_alpha_ts,6,NoVisuals,30,18,10,0.5555555555555556,0.5679012345679013
09,eeg_alpha_ts,6,NoVisuals,60,8,4,0.5,0.625
09,eeg_alpha_ts,7,FixedVideo,1,596,299,0.5016778523489933,0.4999099139678393
09,eeg_alpha_ts,7,FixedVideo,2,298,155,0.5201342281879194,0.5239403630467095
09,eeg_alpha_ts,7,FixedVideo,5,118,55,0.4661016949152542,0.4880781384659581
09,eeg_alpha_ts,7,FixedVideo,10,58,30,0.5172413793103449,0.5029726516052319
09,eeg_alpha_ts,7,FixedVideo,30,18,9,0.5,0.4938271604938272
09,eeg_alpha_ts,7,FixedVideo,60,8,3,0.375,0.3125
09,gazectrl_ts,0,MovingVideo,1,596,304,0.5100671140939598,0.5310346380793658
09,gazectrl_ts,0,MovingVideo,2,298,153,0.5134228187919463,0.5370478807260934
09,gazectrl_ts,0,MovingVideo,5,118,55,0.4661016949152542,0.46739442688882504
09,gazectrl_ts,0,MovingVideo,10,58,25,0.43103448275862066,0.47800237812128415
09,gazectrl_ts,0,MovingVideo,30,18,9,0.5,0.5185185185185185
09,gazectrl_ts,0,MovingVideo,60,8,4,0.5,0.75
09,gazectrl_ts,1,MovingTargetNoise,1,596,272,0.4563758389261745,0.4378293770550876
09,gazectrl_ts,1,MovingTargetNoise,2,298,134,0.44966442953020136,0.44376379442367453
09,gazectrl_ts,1,MovingTargetNoise,5,118,57,0.4830508474576271,0.47515081873024995
09,gazectrl_ts,1,MovingTargetNoise,10,58,25,0.43103448275862066,0.4244946492271106
09,gazectrl_ts,1,MovingTargetNoise,30,18,8,0.4444444444444444,0.33333333333333337
09,gazectrl_ts,1,MovingTargetNoise,60,8,3,0.375,0.25
09,gazectrl_ts,2,NoVisuals,1,596,285,0.47818791946308725,0.48089050042790865
09,gazectrl_ts,2,NoVisuals,2,298,140,0.4697986577181208,0.4769604972748974
09,gazectrl_ts,2,NoVisuals,5,118,49,0.4152542372881356,0.3711577133007756
09,gazectrl_ts,2,NoVisuals,10,58,22,0.3793103448275862,0.3151010701545779
09,gazectrl_ts,2,NoVisuals,30,18,6,0.3333333333333333,0.32098765432098764
09,gazectrl_ts,2,NoVisuals,60,8,4,0.5,0.375
09,gazectrl_ts,3,FixedVideo,1,596,302,0.5067114093959731,0.4960925183550291
09,gazectrl_ts,3,FixedVideo,2,298,152,0.5100671140939598,0.4812846268186118
09,gazectrl_ts,3,FixedVideo,5,118,54,0.4576271186440678,0.4392415972421718
09,gazectrl_ts,3,FixedVideo,10,58,23,0.39655172413793105,0.3864447086801427
09,gazectrl_ts,3,FixedVideo,30,18,9,0.5,0.33333333333333337
09,gazectrl_ts,3,FixedVideo,60,8,1,0.125,0.1875
09,gazectrl_ts,4,MovingTargetNoise,1,596,304,0.5100671140939598,0.5085131300391874
09,gazectrl_ts,4,MovingTargetNoise,2,298,150,0.5033557046979866,0.507950092338183
09,gazectrl_ts,4,MovingTargetNoise,5,118,58,0.4915254237288136,0.5268600976730825
09,gazectrl_ts,4,MovingTargetNoise,10,58,28,0.4827586206896552,0.5089179548156957
09,gazectrl_ts,4,MovingTargetNoise,30,18,10,0.5555555555555556,0.5185185185185186
09,gazectrl_ts,4,MovingTargetNoise,60,8,5,0.625,0.75
09,gazectrl_ts,5,MovingVideo,1,596,320,0.5369127516778524,0.541935047970812
09,gazectrl_ts,5,MovingVideo,2,298,164,0.5503355704697986,0.5651096797441556
09,gazectrl_ts,5,MovingVideo,5,118,60,0.5084745762711864,0.5173800632002298
09,gazectrl_ts,5,MovingVideo,10,58,32,0.5517241379310345,0.5564803804994054
09,gazectrl_ts,5,MovingVideo,30,18,9,0.5,0.5679012345679012
09,gazectrl_ts,5,MovingVideo,60,8,3,0.375,0.5
09,gazectrl_ts,6,NoVisuals,1,596,295,0.4949664429530201,0.5287824872753479
09,gazectrl_ts,6,NoVisuals,2,298,145,0.4865771812080537,0.5128147380748616
09,gazectrl_ts,6,NoVisuals,5,118,57,0.4830508474576271,0.46567078425739733
09,gazectrl_ts,6,NoVisuals,10,58,28,0.4827586206896552,0.4744351961950059
09,gazectrl_ts,6,NoVisuals,30,18,9,0.5,0.40740740740740744
09,gazectrl_ts,6,NoVisuals,60,8,3,0.375,0.375
09,gazectrl_ts,7,FixedVideo,1,596,282,0.47315436241610737,0.4742241340480159
09,gazectrl_ts,7,FixedVideo,2,298,144,0.48322147651006714,0.46867258231611186
09,gazectrl_ts,7,FixedVideo,5,118,53,0.4491525423728814,0.3935650675093364
09,gazectrl_ts,7,FixedVideo,10,58,25,0.43103448275862066,0.3555291319857313
09,gazectrl_ts,7,FixedVideo,30,18,7,0.3888888888888889,0.2345679012345679
09,gazectrl_ts,7,FixedVideo,60,8,2,0.25,0.0
09,gazectrl_csp,0,MovingVideo,1,596,337,0.5654362416107382,0.5838363136795639
09,gazectrl_csp,0,MovingVideo,2,298,156,0.5234899328859061,0.5618215395702897
