subject,model,train_condition,test_condition,window_s,n_windows,n_correct,accuracy,auc
09,gazectrl_csp,MovingTargetNoise,FixedVideo,5,236,104,0.4406779661016949,0.4109451307095662
09,gazectrl_csp,MovingTargetNoise,FixedVideo,10,116,48,0.41379310344827586,0.3629607609988109
09,gazectrl_csp,MovingTargetNoise,FixedVideo,30,36,17,0.4722222222222222,0.3117283950617284
09,gazectrl_csp,MovingTargetNoise,FixedVideo,60,16,6,0.375,0.265625
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,1,1192,614,0.5151006711409396,0.529165352912031
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,2,596,308,0.5167785234899329,0.536867708661772
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,5,236,122,0.5169491525423728,0.5670784257397299
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,10,116,64,0.5517241379310345,0.595719381688466
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,30,36,21,0.5833333333333334,0.6604938271604939
09,gazectrl_csp,MovingTargetNoise,MovingTargetNoise,60,16,9,0.5625,0.71875
09,gazectrl_csp,MovingTargetNoise,MovingVideo,1,1192,593,0.4974832214765101,0.5164660375658754
09,gazectrl_csp,MovingTargetNoise,MovingVideo,2,596,307,0.5151006711409396,0.5314850682401694
09,gazectrl_csp,MovingTargetNoise,MovingVideo,5,236,124,0.5254237288135594,0.5425165182418845
09,gazectrl_csp,MovingTargetNoise,MovingVideo,10,116,65,0.5603448275862069,0.5621284185493459
09,gazectrl_csp,MovingTargetNoise,MovingVideo,30,36,20,0.5555555555555556,0.6141975308641975
09,gazectrl_csp,MovingTargetNoise,MovingVideo,60,16,10,0.625,0.59375
09,gazectrl_csp,MovingTargetNoise,NoVisuals,1,1192,517,0.4337248322147651,0.3852472861582812
09,gazectrl_csp,MovingTargetNoise,NoVisuals,2,596,231,0.3875838926174497,0.3714021890905815
09,gazectrl_csp,MovingTargetNoise,NoVisuals,5,236,90,0.3813559322033898,0.3532749209997127
09,gazectrl_csp,MovingTargetNoise,NoVisuals,10,116,45,0.3879310344827586,0.32520808561236625
09,gazectrl_csp,MovingTargetNoise,NoVisuals,30,36,14,0.3888888888888889,0.24074074074074076
09,gazectrl_csp,MovingTargetNoise,NoVisuals,60,16,7,0.4375,0.09375
09,gazectrl_csp,MovingVideo,FixedVideo,1,1192,573,0.48070469798657717,0.4755303815143462
09,gazectrl_csp,MovingVideo,FixedVideo,2,596,289,0.4848993288590604,0.4767352821944957
09,gazectrl_csp,MovingVideo,FixedVideo,5,236,121,0.5127118644067796,0.511490950876185
09,gazectrl_csp,MovingVideo,FixedVideo,10,116,62,0.5344827586206896,0.5499405469678954
09,gazectrl_csp,MovingVideo,FixedVideo,30,36,19,0.5277777777777778,0.5246913580246914
09,gazectrl_csp,MovingVideo,FixedVideo,60,16,8,0.5,0.453125
09,gazectrl_csp,MovingVideo,MovingTargetNoise,1,1192,582,0.48825503355704697,0.49445407864510615
09,gazectrl_csp,MovingVideo,MovingTargetNoise,2,596,285,0.47818791946308725,0.4840998153236341
09,gazectrl_csp,MovingVideo,MovingTargetNoise,5,236,118,0.5,0.46567078425739733
09,gazectrl_csp,MovingVideo,MovingTargetNoise,10,116,52,0.4482758620689655,0.46759809750297265
09,gazectrl_csp,MovingVideo,MovingTargetNoise,30,36,16,0.4444444444444444,0.4537037037037037
09,gazectrl_csp,MovingVideo,MovingTargetNoise,60,16,9,0.5625,0.484375
09,gazectrl_csp,MovingVideo,MovingVideo,1,1192,583,0.4890939597315436,0.5009402729606774
09,gazectrl_csp,MovingVideo,MovingVideo,2,596,284,0.47651006711409394,0.5052249898653214
09,gazectrl_csp,MovingVideo,MovingVideo,5,236,105,0.4449152542372881,0.4856363114047687
09,gazectrl_csp,MovingVideo,MovingVideo,10,116,51,0.4396551724137931,0.48810939357907257
09,gazectrl_csp,MovingVideo,MovingVideo,30,36,18,0.5,0.537037037037037
09,gazectrl_csp,MovingVideo,MovingVideo,60,16,8,0.5,0.46875
09,gazectrl_csp,MovingVideo,NoVisuals,1,1192,637,0.5343959731543624,0.5647324444844827
09,gazectrl_csp,MovingVideo,NoVisuals,2,596,325,0.5453020134228188,0.5736453312913833
09,gazectrl_csp,MovingVideo,NoVisuals,5,236,143,0.6059322033898306,0.6513932777937375
09,gazectrl_csp,MovingVideo,NoVisuals,10,116,67,0.5775862068965517,0.6557669441141498
09,gazectrl_csp,MovingVideo,NoVisuals,30,36,24,0.6666666666666666,0.7006172839506173
09,gazectrl_csp,MovingVideo,NoVisuals,60,16,10,0.625,0.765625
09,gazectrl_csp,NoVisuals,FixedVideo,1,1192,566,0.4748322147651007,0.4815182874645286
09,gazectrl_csp,NoVisuals,FixedVideo,2,596,288,0.48322147651006714,0.473863789919373
09,gazectrl_csp,NoVisuals,FixedVideo,5,236,109,0.461864406779661,0.46164895145073254
09,gazectrl_csp,NoVisuals,FixedVideo,10,116,59,0.5086206896551724,0.4622473246135553
09,gazectrl_csp,NoVisuals,FixedVideo,30,36,15,0.4166666666666667,0.4228395061728395
09,gazectrl_csp,NoVisuals,FixedVideo,60,16,9,0.5625,0.34375
09,gazectrl_csp,NoVisuals,MovingTargetNoise,1,1192,560,0.4697986577181208,0.44798657718120805
09,gazectrl_csp,NoVisuals,MovingTargetNoise,2,596,289,0.4848993288590604,0.444191703076438
09,gazectrl_csp,NoVisuals,MovingTargetNoise,5,236,107,0.4533898305084746,0.4459207124389543
09,gazectrl_csp,NoVisuals,MovingTargetNoise,10,116,56,0.4827586206896552,0.4295481569560048
09,gazectrl_csp,NoVisuals,MovingTargetNoise,30,36,18,0.5,0.36419753086419754
09,gazectrl_csp,NoVisuals,MovingTargetNoise,60,16,8,0.5,0.3125
09,gazectrl_csp,NoVisuals,MovingVideo,1,1192,658,0.552013422818792,0.5653292644475474
09,gazectrl_csp,NoVisuals,MovingVideo,2,596,328,0.5503355704697986,0.5762127832079635
09,gazectrl_csp,NoVisuals,MovingVideo,5,236,129,0.5466101694915254,0.5773484630853204
09,gazectrl_csp,NoVisuals,MovingVideo,10,116,66,0.5689655172413793,0.5835315101070154
09,gazectrl_csp,NoVisuals,MovingVideo,30,36,24,0.6666666666666666,0.5802469135802469
09,gazectrl_csp,NoVisuals,MovingVideo,60,16,9,0.5625,0.5625
09,gazectrl_csp,NoVisuals,NoVisuals,1,1192,673,0.5645973154362416,0.5890613035448854
09,gazectrl_csp,NoVisuals,NoVisuals,2,596,333,0.5587248322147651,0.5880816179451376
09,gazectrl_csp,NoVisuals,NoVisuals,5,236,135,0.5720338983050848,0.5950876185004309
09,gazectrl_csp,NoVisuals,NoVisuals,10,116,58,0.5,0.5927467300832343
09,gazectrl_csp,NoVisuals,NoVisuals,30,36,18,0.5,0.6049382716049383
09,gazectrl_csp,NoVisuals,NoVisuals,60,16,8,0.5,0.65625
09,gazectrl_ts,FixedVideo,FixedVideo,1,1192,620,0.5201342281879194,0.51389577046079
09,gazectrl_ts,FixedVideo,FixedVideo,2,596,287,0.4815436241610738,0.4981307148326652
09,gazectrl_ts,FixedVideo,FixedVideo,5,236,116,0.4915254237288136,0.4933927032461936
09,gazectrl_ts,FixedVideo,FixedVideo,10,116,61,0.5258620689655172,0.5196195005945303
09,gazectrl_ts,FixedVideo,FixedVideo,30,36,17,0.4722222222222222,0.4567901234567901
09,gazectrl_ts,FixedVideo,FixedVideo,60,16,9,0.5625,0.40625
09,gazectrl_ts,FixedVideo,MovingTargetNoise,1,1192,564,0.47315436241610737,0.48075255619116253
09,gazectrl_ts,FixedVideo,MovingTargetNoise,2,596,279,0.46812080536912754,0.46247916760506286
09,gazectrl_ts,FixedVideo,MovingTargetNoise,5,236,105,0.4449152542372881,0.4029014650962367
09,gazectrl_ts,FixedVideo,MovingTargetNoise,10,116,45,0.3879310344827586,0.3745541022592152
09,gazectrl_ts,FixedVideo,MovingTargetNoise,30,36,12,0.3333333333333333,0.2839506172839506
09,gazectrl_ts,FixedVideo,MovingTargetNoise,60,16,5,0.3125,0.234375
09,gazectrl_ts,FixedVideo,MovingVideo,1,1192,592,0.4966442953020134,0.48406321787306883
09,gazectrl_ts,FixedVideo,MovingVideo,2,596,289,0.4848993288590604,0.49042835908292415
09,gazectrl_ts,FixedVideo,MovingVideo,5,236,101,0.4279661016949153,0.414536052858374
09,gazectrl_ts,FixedVideo,MovingVideo,10,116,49,0.4224137931034483,0.39328180737217594
09,gazectrl_ts,FixedVideo,MovingVideo,30,36,12,0.3333333333333333,0.3055555555555556
09,gazectrl_ts,FixedVideo,MovingVideo,60,16,6,0.375,0.296875
09,gazectrl_ts,FixedVideo,NoVisuals,1,1192,585,0.49077181208053694,0.49478908607720373
09,gazectrl_ts,FixedVideo,NoVisuals,2,596,277,0.46476510067114096,0.44823431376964995
09,gazectrl_ts,FixedVideo,NoVisuals,5,236,103,0.4364406779661017,0.4291151967825338
09,gazectrl_ts,FixedVideo,NoVisuals,10,116,50,0.43103448275862066,0.3962544589774078
09,gazectrl_ts,FixedVideo,NoVisuals,30,36,15,0.4166666666666667,0.38271604938271603
09,gazectrl_ts,FixedVideo,NoVisuals,60,16,7,0.4375,0.40625
09,gazectrl_ts,MovingTargetNoise,FixedVideo,1,1192,593,0.4974832214765101,0.4884042385478132
09,gazectrl_ts,MovingTargetNoise,FixedVideo,2,596,275,0.46140939597315433,0.48098058646006936
09,gazectrl_ts,MovingTargetNoise,FixedVideo,5,236,108,0.4576271186440678,0.4219333524849181
09,gazectrl_ts,MovingTargetNoise,FixedVideo,10,116,43,0.3706896551724138,0.37931034482758613
09,gazectrl_ts,MovingTargetNoise,FixedVideo,30,36,18,0.5,0.35185185185185186
09,gazectrl_ts,MovingTargetNoise,FixedVideo,60,16,7,0.4375,0.3125
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,1,1192,586,0.49161073825503354,0.4877088869870726
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,2,596,298,0.5,0.5067339309040133
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,5,236,125,0.5296610169491526,0.582734846308532
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,10,116,62,0.5344827586206896,0.6111771700356718
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,30,36,17,0.4722222222222222,0.7160493827160493
09,gazectrl_ts,MovingTargetNoise,MovingTargetNoise,60,16,8,0.5,0.78125
09,gazectrl_ts,MovingTargetNoise,MovingVideo,1,1192,627,0.5260067114093959,0.5268991261654881
09,gazectrl_ts,MovingTargetNoise,MovingVideo,2,596,329,0.552013422818792,0.5391311202198099
09,gazectrl_ts,MovingTargetNoise,MovingVideo,5,236,131,0.5550847457627118,0.5562338408503303
09,gazectrl_ts,MovingTargetNoise,MovingVideo,10,116,66,0.5689655172413793,0.5731272294887039
09,gazectrl_ts,MovingTargetNoise,MovingVideo,30,36,20,0.5555555555555556,0.5925925925925926
09,gazectrl_ts,MovingTargetNoise,MovingVideo,60,16,9,0.5625,0.609375
09,gazectrl_ts,MovingTargetNoise,NoVisuals,1,1192,526,0.4412751677852349,0.4202794919147786
09,gazectrl_ts,MovingTargetNoise,NoVisuals,2,596,257,0.4312080536912752,0.4166478987432998
09,gazectrl_ts,MovingTargetNoise,NoVisuals,5,236,110,0.4661016949152542,0.37790864694053433
09,gazectrl_ts,MovingTargetNoise,NoVisuals,10,116,51,0.4396551724137931,0.3109393579072533
09,gazectrl_ts,MovingTargetNoise,NoVisuals,30,36,16,0.4444444444444444,0.19444444444444445
09,gazectrl_ts,MovingTargetNoise,NoVisuals,60,16,7,0.4375,0.140625
09,gazectrl_ts,MovingVideo,FixedVideo,1,1192,589,0.4941275167785235,0.49901749921174726
09,gazectrl_ts,MovingVideo,FixedVideo,2,596,300,0.5033557046979866,0.5124431331921986
09,gazectrl_ts,MovingVideo,FixedVideo,5,236,103,0.4364406779661017,0.4473570812984774
09,gazectrl_ts,MovingVideo,FixedVideo,10,116,49,0.4224137931034483,0.4241973840665874
09,gazectrl_ts,MovingVideo,FixedVideo,30,36,15,0.4166666666666667,0.35802469135802467
09,gazectrl_ts,MovingVideo,FixedVideo,60,16,4,0.25,0.0625
09,gazectrl_ts,MovingVideo,MovingTargetNoise,1,1192,598,0.5016778523489933,0.5065256069546417
09,gazectrl_ts,MovingVideo,MovingTargetNoise,2,596,303,0.5083892617449665,0.5097405522273771
09,gazectrl_ts,MovingVideo,MovingTargetNoise,5,236,118,0.5,0.5184573398448722
09,gazectrl_ts,MovingVideo,MovingTargetNoise,10,116,62,0.5344827586206896,0.5130796670630202
09,gazectrl_ts,MovingVideo,MovingTargetNoise,30,36,21,0.5833333333333334,0.5246913580246914
09,gazectrl_ts,MovingVideo,MovingTargetNoise,60,16,9,0.5625,0.46875
09,gazectrl_ts,MovingVideo,MovingVideo,1,1192,587,0.4924496644295302,0.5041552182334129
09,gazectrl_ts,MovingVideo,MovingVideo,2,596,284,0.47651006711409394,0.5001126075402009
09,gazectrl_ts,MovingVideo,MovingVideo,5,236,103,0.4364406779661017,0.47759264579143923
09,gazectrl_ts,MovingVideo,MovingVideo,10,116,50,0.43103448275862066,0.45719381688466115
09,gazectrl_ts,MovingVideo,MovingVideo,30,36,17,0.4722222222222222,0.47530864197530864
09,gazectrl_ts,MovingVideo,MovingVideo,60,16,8,0.5,0.53125
09,gazectrl_ts,MovingVideo,NoVisuals,1,1192,670,0.5620805369127517,0.5764154767803252
09,gazectrl_ts,MovingVideo,NoVisuals,2,596,342,0.5738255033557047,0.6091842709787847
09,gazectrl_ts,MovingVideo,NoVisuals,5,236,137,0.5805084745762712,0.6062194771617352
09,gazectrl_ts,MovingVideo,NoVisuals,10,116,68,0.5862068965517241,0.632282996432818
09,gazectrl_ts,MovingVideo,NoVisuals,30,36,23,0.6388888888888888,0.6882716049382716
09,gazectrl_ts,MovingVideo,NoVisuals,60,16,11,0.6875,0.703125
09,gazectrl_ts,NoVisuals,FixedVideo,1,1192,573,0.48070469798657717,0.4697676906445655
09,gazectrl_ts,NoVisuals,FixedVideo,2,596,283,0.4748322147651007,0.45265979009954505
09,gazectrl_ts,NoVisuals,FixedVideo,5,236,102,0.4322033898305085,0.3947141625969549
09,gazectrl_ts,NoVisuals,FixedVideo,10,116,50,0.43103448275862066,0.36771700356718195
09,gazectrl_ts,NoVisuals,FixedVideo,30,36,10,0.2777777777777778,0.2160493827160494
09,gazectrl_ts,NoVisuals,FixedVideo,60,16,4,0.25,0.21875
09,gazectrl_ts,NoVisuals,MovingTargetNoise,1,1192,575,0.4823825503355705,0.46271845862798977
09,gazectrl_ts,NoVisuals,MovingTargetNoise,2,596,277,0.46476510067114096,0.44840322507995134
09,gazectrl_ts,NoVisuals,MovingTargetNoise,5,236,106,0.4491525423728814,0.42430336110313127
09,gazectrl_ts,NoVisuals,MovingTargetNoise,10,116,46,0.39655172413793105,0.39565992865636146
09,gazectrl_ts,NoVisuals,MovingTargetNoise,30,36,15,0.4166666666666667,0.35802469135802467
09,gazectrl_ts,NoVisuals,MovingTargetNoise,60,16,5,0.3125,0.34375
09,gazectrl_ts,NoVisuals,MovingVideo,1,1192,638,0.535234899328859,0.53913675059682
09,gazectrl_ts,NoVisuals,MovingVideo,2,596,321,0.5385906040268457,0.5532521057610018
09,gazectrl_ts,NoVisuals,MovingVideo,5,236,124,0.5254237288135594,0.5557311117494973
09,gazectrl_ts,NoVisuals,MovingVideo,10,116,64,0.5517241379310345,0.5695600475624256
09,gazectrl_ts,NoVisuals,MovingVideo,30,36,21,0.5833333333333334,0.595679012345679
09,gazectrl_ts,NoVisuals,MovingVideo,60,16,10,0.625,0.59375
09,gazectrl_ts,NoVisuals,NoVisuals,1,1192,635,0.5327181208053692,0.5628631593171478
09,gazectrl_ts,NoVisuals,NoVisuals,2,596,314,0.5268456375838926,0.5682176478537003
09,gazectrl_ts,NoVisuals,NoVisuals,5,236,135,0.5720338983050848,0.6083022120080437
09,gazectrl_ts,NoVisuals,NoVisuals,10,116,63,0.5431034482758621,0.6361474435196195
09,gazectrl_ts,NoVisuals,NoVisuals,30,36,19,0.5277777777777778,0.6975308641975309
09,gazectrl_ts,NoVisuals,NoVisuals,60,16,8,0.5,0.625
10,eeg_alpha_ts,FixedVideo,FixedVideo,1,1192,459,0.3850671140939597,0.32856628079816225
10,eeg_alpha_ts,FixedVideo,FixedVideo,2,596,232,0.38926174496644295,0.3059772082338633
10,eeg_alpha_ts,FixedVideo,FixedVideo,5,236,91,0.3855932203389831,0.25553002010916404
10,eeg_alpha_ts,FixedVideo,FixedVideo,10,116,37,0.31896551724137934,0.20630202140309153
10,eeg_alpha_ts,FixedVideo,FixedVideo,30,36,11,0.3055555555555556,0.06172839506172839
10,eeg_alpha_ts,FixedVideo,FixedVideo,60,16,6,0.375,0.03125
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,1,1192,540,0.45302013422818793,0.4453909733795775
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,2,596,268,0.44966442953020136,0.4226949236520877
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,5,236,110,0.4661016949152542,0.4256679115196783
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,10,116,55,0.47413793103448276,0.42419738406658736
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,30,36,16,0.4444444444444444,0.4228395061728395
10,eeg_alpha_ts,FixedVideo,MovingTargetNoise,60,16,7,0.4375,0.390625
10,eeg_alpha_ts,FixedVideo,MovingVideo,1,1192,560,0.4697986577181208,0.4537577136165038
10,eeg_alpha_ts,FixedVideo,MovingVideo,2,596,293,0.49161073825503354,0.4753389486960047
10,eeg_alpha_ts,FixedVideo,MovingVideo,5,236,110,0.4661016949152542,0.4900172364263143
10,eeg_alpha_ts,FixedVideo,MovingVideo,10,116,60,0.5172413793103449,0.490487514863258
10,eeg_alpha_ts,FixedVideo,MovingVideo,30,36,15,0.4166666666666667,0.46296296296296297
10,eeg_alpha_ts,FixedVideo,MovingVideo,60,16,7,0.4375,0.484375
10,eeg_alpha_ts,FixedVideo,NoVisuals,1,1192,551,0.462248322147651,0.4444929282464754
10,eeg_alpha_ts,FixedVideo,NoVisuals,2,596,275,0.46140939597315433,0.430048196027206
10,eeg_alpha_ts,FixedVideo,NoVisuals,5,236,108,0.4576271186440678,0.4207124389543235
10,eeg_alpha_ts,FixedVideo,NoVisuals,10,116,57,0.49137931034482757,0.3995243757431629
10,eeg_alpha_ts,FixedVideo,NoVisuals,30,36,15,0.4166666666666667,0.38271604938271603
10,eeg_alpha_ts,FixedVideo,NoVisuals,60,16,7,0.4375,0.359375
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,1,1192,530,0.4446308724832215,0.41873113823701635
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,2,596,254,0.4261744966442953,0.39832665195261474
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,5,236,103,0.4364406779661017,0.39198506176386094
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,10,116,50,0.43103448275862066,0.37277051129607613
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,30,36,12,0.3333333333333333,0.2561728395061728
10,eeg_alpha_ts,MovingTargetNoise,FixedVideo,60,16,6,0.375,0.234375
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,1,1192,594,0.4983221476510067,0.44794716454213773
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,2,596,301,0.5050335570469798,0.45241205351110314
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,5,236,117,0.4957627118644068,0.39126687733409937
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,10,116,60,0.5172413793103449,0.3299643281807372
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,30,36,18,0.5,0.2160493827160494
10,eeg_alpha_ts,MovingTargetNoise,MovingTargetNoise,60,16,8,0.5,0.0625
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,1,1192,621,0.5209731543624161,0.5344128642853925
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,2,596,323,0.5419463087248322,0.5428809513084996
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,5,236,130,0.5508474576271186,0.5611893134156851
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,10,116,68,0.5862068965517241,0.5805588585017836
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,30,36,21,0.5833333333333334,0.6882716049382717
10,eeg_alpha_ts,MovingTargetNoise,MovingVideo,60,16,12,0.75,0.765625
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,1,1192,611,0.5125838926174496,0.5318989009504076
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,2,596,330,0.5536912751677853,0.5517206432142696
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,5,236,134,0.5677966101694916,0.5598965814421144
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,10,116,64,0.5517241379310345,0.5799643281807372
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,30,36,23,0.6388888888888888,0.6450617283950617
10,eeg_alpha_ts,MovingTargetNoise,NoVisuals,60,16,8,0.5,0.640625
10,eeg_alpha_ts,MovingVideo,FixedVideo,1,1192,557,0.4672818791946309,0.45375208323949373
10,eeg_alpha_ts,MovingVideo,FixedVideo,2,596,277,0.46476510067114096,0.46687086167289765
10,eeg_alpha_ts,MovingVideo,FixedVideo,5,236,111,0.4703389830508475,0.4819735708129848
10,eeg_alpha_ts,MovingVideo,FixedVideo,10,116,55,0.47413793103448276,0.4747324613555292
10,eeg_alpha_ts,MovingVideo,FixedVideo,30,36,15,0.4166666666666667,0.4382716049382716
10,eeg_alpha_ts,MovingVideo,FixedVideo,60,16,6,0.375,0.46875
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,1,1192,624,0.5234899328859061,0.5214742579163101
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,2,596,326,0.5469798657718121,0.5307080762127833
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,5,236,127,0.538135593220339,0.530379201378914
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,10,116,61,0.5258620689655172,0.5329964328180736
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,30,36,21,0.5833333333333334,0.5185185185185186
10,eeg_alpha_ts,MovingVideo,MovingTargetNoise,60,16,10,0.625,0.484375
10,eeg_alpha_ts,MovingVideo,MovingVideo,1,1192,553,0.4639261744966443,0.37646952839962167
10,eeg_alpha_ts,MovingVideo,MovingVideo,2,596,281,0.4714765100671141,0.36719066708706816
10,eeg_alpha_ts,MovingVideo,MovingVideo,5,236,114,0.4830508474576271,0.3521976443550704
10,eeg_alpha_ts,MovingVideo,MovingVideo,10,116,58,0.5,0.31985731272294887
10,eeg_alpha_ts,MovingVideo,MovingVideo,30,36,18,0.5,0.23456790123456792
10,eeg_alpha_ts,MovingVideo,MovingVideo,60,16,8,0.5,0.25
10,eeg_alpha_ts,MovingVideo,NoVisuals,1,1192,607,0.5092281879194631,0.5309473672357101
10,eeg_alpha_ts,MovingVideo,NoVisuals,2,596,316,0.5302013422818792,0.5566190712130085
10,eeg_alpha_ts,MovingVideo,NoVisuals,5,236,124,0.5254237288135594,0.5632720482619937
10,eeg_alpha_ts,MovingVideo,NoVisuals,10,116,59,0.5086206896551724,0.603745541022592
10,eeg_alpha_ts,MovingVideo,NoVisuals,30,36,16,0.4444444444444444,0.6666666666666667
10,eeg_alpha_ts,MovingVideo,NoVisuals,60,16,7,0.4375,0.703125
10,eeg_alpha_ts,NoVisuals,FixedVideo,1,1192,571,0.4790268456375839,0.4705249763524166
10,eeg_alpha_ts,NoVisuals,FixedVideo,2,596,280,0.4697986577181208,0.4529187874420071
10,eeg_alpha_ts,NoVisuals,FixedVideo,5,236,116,0.4915254237288136,0.4310542947428899
10,eeg_alpha_ts,NoVisuals,FixedVideo,10,116,55,0.47413793103448276,0.40279429250891796
10,eeg_alpha_ts,NoVisuals,FixedVideo,30,36,17,0.4722222222222222,0.38271604938271603
10,eeg_alpha_ts,NoVisuals,FixedVideo,60,16,8,0.5,0.375
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,1,1192,607,0.5092281879194631,0.5150894103869195
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,2,596,324,0.5436241610738255,0.543804333138147
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,5,236,119,0.5042372881355932,0.5535765584602126
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,10,116,66,0.5689655172413793,0.5576694411414982
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,30,36,17,0.4722222222222222,0.5524691358024691
10,eeg_alpha_ts,NoVisuals,MovingTargetNoise,60,16,8,0.5,0.625
10,eeg_alpha_ts,NoVisuals,MovingVideo,1,1192,571,0.4790268456375839,0.47873406603306157
10,eeg_alpha_ts,NoVisuals,MovingVideo,2,596,281,0.4714765100671141,0.5079275708301428
10,eeg_alpha_ts,NoVisuals,MovingVideo,5,236,119,0.5042372881355932,0.5440247055443838
10,eeg_alpha_ts,NoVisuals,MovingVideo,10,116,57,0.49137931034482757,0.5567776456599287
10,eeg_alpha_ts,NoVisuals,MovingVideo,30,36,18,0.5,0.5740740740740741
10,eeg_alpha_ts,NoVisuals,MovingVideo,60,16,8,0.5,0.59375
10,eeg_alpha_ts,NoVisuals,NoVisuals,1,1192,533,0.4471476510067114,0.4072620602675555
10,eeg_alpha_ts,NoVisuals,NoVisuals,2,596,277,0.46476510067114096,0.4109274357010945
10,eeg_alpha_ts,NoVisuals,NoVisuals,5,236,115,0.4872881355932203,0.3399885090491238
10,eeg_alpha_ts,NoVisuals,NoVisuals,10,116,58,0.5,0.30321046373365046
10,eeg_alpha_ts,NoVisuals,NoVisuals,30,36,18,0.5,0.17901234567901234
10,eeg_alpha_ts,NoVisuals,NoVisuals,60,16,8,0.5,0.03125
10,eeg_csp,FixedVideo,FixedVideo,1,1192,511,0.4286912751677852,0.21490586009639207
10,eeg_csp,FixedVideo,FixedVideo,2,596,256,0.42953020134228187,0.2334129093284086
10,eeg_csp,FixedVideo,FixedVideo,5,236,109,0.461864406779661,0.2539500143636886
10,eeg_csp,FixedVideo,FixedVideo,10,116,54,0.46551724137931033,0.24078478002378123
10,eeg_csp,FixedVideo,FixedVideo,30,36,17,0.4722222222222222,0.19135802469135804
10,eeg_csp,FixedVideo,FixedVideo,60,16,7,0.4375,0.15625
10,eeg_csp,FixedVideo,MovingTargetNoise,1,1192,559,0.46895973154362414,0.45578746452862484
10,eeg_csp,FixedVideo,MovingTargetNoise,2,596,275,0.46140939597315433,0.4546416828070807
10,eeg_csp,FixedVideo,MovingTargetNoise,5,236,104,0.4406779661016949,0.42760700948003444
10,eeg_csp,FixedVideo,MovingTargetNoise,10,116,47,0.4051724137931034,0.42479191438763375
10,eeg_csp,FixedVideo,MovingTargetNoise,30,36,14,0.3888888888888889,0.4228395061728395
10,eeg_csp,FixedVideo,MovingTargetNoise,60,16,6,0.375,0.390625
10,eeg_csp,FixedVideo,MovingVideo,1,1192,446,0.37416107382550334,0.28859341921535075
10,eeg_csp,FixedVideo,MovingVideo,2,596,218,0.36577181208053694,0.26633935408314946
10,eeg_csp,FixedVideo,MovingVideo,5,236,83,0.3516949152542373,0.23384085033036484
10,eeg_csp,FixedVideo,MovingVideo,10,116,42,0.3620689655172414,0.2116527942925089
10,eeg_csp,FixedVideo,MovingVideo,30,36,12,0.3333333333333333,0.14506172839506173
10,eeg_csp,FixedVideo,MovingVideo,60,16,4,0.25,0.078125
10,eeg_csp,FixedVideo,NoVisuals,1,1192,453,0.3800335570469799,0.3109995045268231
10,eeg_csp,FixedVideo,NoVisuals,2,596,274,0.4597315436241611,0.37239313544434943
